event_date,variable,Qahead,bcei_pub_date,target_qtr,forecast,realized,error
1988-06-17,industrial_production,4,1988-06-01,1989Q2,2.3,-1.5034442233530454,-3.803444223353045
1988-06-17,industrial_production,5,1988-06-01,1989Q3,1.8,-2.4442069761216434,-4.244206976121643
1988-06-17,real_gdp,0,1988-06-01,1988Q2,2.3,5.135245132428312,2.8352451324283123
1988-06-17,real_gdp,1,1988-06-01,1988Q3,2.4,2.125209750302459,-0.27479024969754073
1988-06-17,real_gdp,2,1988-06-01,1988Q4,2.6,5.587104405539067,2.987104405539067
1988-06-17,real_gdp,3,1988-06-01,1989Q1,2.3,4.058268956464417,1.7582689564644172
1988-06-17,real_gdp,4,1988-06-01,1989Q2,2.0,2.9904340112270944,0.9904340112270944
1988-06-17,real_gdp,5,1988-06-01,1989Q3,1.5,3.153118781389397,1.6531187813893968
1988-06-17,unrate,0,1988-06-01,1988Q2,5.5,5.466666666666666,-0.0333333333333341
1988-06-17,unrate,1,1988-06-01,1988Q3,5.5,5.466666666666666,-0.0333333333333341
1988-06-17,unrate,2,1988-06-01,1988Q4,5.4,5.333333333333333,-0.06666666666666732
1988-06-17,unrate,3,1988-06-01,1989Q1,5.5,5.2,-0.2999999999999998
1988-06-17,unrate,4,1988-06-01,1989Q2,5.6,5.233333333333333,-0.36666666666666625
1988-06-17,unrate,5,1988-06-01,1989Q3,5.7,5.233333333333333,-0.4666666666666668
1988-06-20,cpi,0,1988-06-01,1988Q2,4.4,4.668029748448688,0.2680297484486873
1988-06-20,cpi,1,1988-06-01,1988Q3,4.5,4.966574789357625,0.4665747893576251
1988-06-20,cpi,2,1988-06-01,1988Q4,4.6,4.441875929858252,-0.15812407014174745
1988-06-20,cpi,3,1988-06-01,1989Q1,4.8,4.6222196185139675,-0.17778038148603237
1988-06-20,cpi,4,1988-06-01,1989Q2,4.8,6.624222048547779,1.824222048547779
1988-06-20,cpi,5,1988-06-01,1989Q3,4.8,3.164399566443765,-1.6356004335562346
1988-06-20,gdp_price,0,1988-06-01,1988Q2,3.6,4.051719280722343,0.45171928072234335
1988-06-20,gdp_price,1,1988-06-01,1988Q3,3.8,4.9944833312649095,1.1944833312649097
1988-06-20,gdp_price,2,1988-06-01,1988Q4,3.9,3.7386706127772618,-0.16132938722273815
1988-06-20,gdp_price,3,1988-06-01,1989Q1,4.3,3.9250963154181977,-0.3749036845818021
1988-06-20,gdp_price,4,1988-06-01,1989Q2,4.4,4.413653055154065,0.013653055154065008
1988-06-20,gdp_price,5,1988-06-01,1989Q3,4.4,3.009550597717392,-1.3904494022826084
1988-06-20,industrial_production,0,1988-06-01,1988Q2,3.6,3.5454275144150893,-0.05457248558491079
1988-06-20,industrial_production,1,1988-06-01,1988Q3,3.5,1.4902244289339617,-2.0097755710660383
1988-06-20,industrial_production,2,1988-06-01,1988Q4,3.4,2.8400965562221714,-0.5599034437778285
1988-06-20,industrial_production,3,1988-06-01,1989Q1,2.9,1.872051537694697,-1.027948462305303
1988-06-20,industrial_production,4,1988-06-01,1989Q2,2.3,-1.5034442233530454,-3.803444223353045
1988-06-20,industrial_production,5,1988-06-01,1989Q3,1.8,-2.4442069761216434,-4.244206976121643
1988-06-20,real_gdp,0,1988-06-01,1988Q2,2.3,5.135245132428312,2.8352451324283123
1988-06-20,real_gdp,1,1988-06-01,1988Q3,2.4,2.125209750302459,-0.27479024969754073
1988-06-20,real_gdp,2,1988-06-01,1988Q4,2.6,5.587104405539067,2.987104405539067
1988-06-20,real_gdp,3,1988-06-01,1989Q1,2.3,4.058268956464417,1.7582689564644172
1988-06-20,real_gdp,4,1988-06-01,1989Q2,2.0,2.9904340112270944,0.9904340112270944
1988-06-20,real_gdp,5,1988-06-01,1989Q3,1.5,3.153118781389397,1.6531187813893968
1988-06-20,unrate,0,1988-06-01,1988Q2,5.5,5.466666666666666,-0.0333333333333341
1988-06-20,unrate,1,1988-06-01,1988Q3,5.5,5.466666666666666,-0.0333333333333341
1988-06-20,unrate,2,1988-06-01,1988Q4,5.4,5.333333333333333,-0.06666666666666732
1988-06-20,unrate,3,1988-06-01,1989Q1,5.5,5.2,-0.2999999999999998
1988-06-20,unrate,4,1988-06-01,1989Q2,5.6,5.233333333333333,-0.36666666666666625
1988-06-20,unrate,5,1988-06-01,1989Q3,5.7,5.233333333333333,-0.4666666666666668
1988-07-19,cpi,0,1988-07-01,1988Q3,4.7,4.966574789357625,0.2665747893576249
1988-07-19,cpi,1,1988-07-01,1988Q4,4.8,4.441875929858252,-0.35812407014174763
1988-07-19,cpi,2,1988-07-01,1989Q1,5.0,4.6222196185139675,-0.37778038148603255
1988-07-19,cpi,3,1988-07-01,1989Q2,5.0,6.624222048547779,1.6242220485477787
1988-07-19,cpi,4,1988-07-01,1989Q3,4.9,3.164399566443765,-1.7356004335562352
1988-07-19,cpi,5,1988-07-01,1989Q4,4.9,4.1287738187626655,-0.7712261812373349
1988-07-19,gdp_price,0,1988-07-01,1988Q3,3.9,4.9944833312649095,1.0944833312649096
1988-07-19,gdp_price,1,1988-07-01,1988Q4,4.1,3.7386706127772618,-0.3613293872227379
1988-07-19,gdp_price,2,1988-07-01,1989Q1,4.5,3.9250963154181977,-0.5749036845818023
1988-07-19,gdp_price,3,1988-07-01,1989Q2,4.4,4.413653055154065,0.013653055154065008
1988-07-19,gdp_price,4,1988-07-01,1989Q3,4.5,3.009550597717392,-1.490449402282608
1988-07-19,gdp_price,5,1988-07-01,1989Q4,4.4,2.7735556339689493,-1.626444366031051
1988-07-19,industrial_production,0,1988-07-01,1988Q3,3.6,1.4902244289339617,-2.1097755710660384
1988-07-19,industrial_production,1,1988-07-01,1988Q4,3.3,2.8400965562221714,-0.45990344377782844
1988-07-19,industrial_production,2,1988-07-01,1989Q1,3.0,1.872051537694697,-1.127948462305303
1988-07-19,industrial_production,3,1988-07-01,1989Q2,2.3,-1.5034442233530454,-3.803444223353045
1988-07-19,industrial_production,4,1988-07-01,1989Q3,1.6,-2.4442069761216434,-4.044206976121643
1988-07-19,industrial_production,5,1988-07-01,1989Q4,1.4,1.5637683877378183,0.16376838773781843
1988-07-19,real_gdp,0,1988-07-01,1988Q3,2.4,2.125209750302459,-0.27479024969754073
1988-07-19,real_gdp,1,1988-07-01,1988Q4,2.5,5.587104405539067,3.0871044055390673
1988-07-19,real_gdp,2,1988-07-01,1989Q1,2.4,4.058268956464417,1.658268956464417
1988-07-19,real_gdp,3,1988-07-01,1989Q2,2.0,2.9904340112270944,0.9904340112270944
1988-07-19,real_gdp,4,1988-07-01,1989Q3,1.5,3.153118781389397,1.6531187813893968
1988-07-19,real_gdp,5,1988-07-01,1989Q4,1.7,1.2158127084984205,-0.48418729150157946
1988-07-19,unrate,0,1988-07-01,1988Q3,5.5,5.466666666666666,-0.0333333333333341
1988-07-19,unrate,1,1988-07-01,1988Q4,5.5,5.333333333333333,-0.16666666666666696
1988-07-19,unrate,2,1988-07-01,1989Q1,5.5,5.2,-0.2999999999999998
1988-07-19,unrate,3,1988-07-01,1989Q2,5.6,5.233333333333333,-0.36666666666666625
1988-07-19,unrate,4,1988-07-01,1989Q3,5.7,5.233333333333333,-0.4666666666666668
1988-07-19,unrate,5,1988-07-01,1989Q4,5.8,5.366666666666667,-0.4333333333333327
1988-07-20,cpi,0,1988-07-01,1988Q3,4.7,4.966574789357625,0.2665747893576249
1988-07-20,cpi,1,1988-07-01,1988Q4,4.8,4.441875929858252,-0.35812407014174763
1988-07-20,cpi,2,1988-07-01,1989Q1,5.0,4.6222196185139675,-0.37778038148603255
1988-07-20,cpi,3,1988-07-01,1989Q2,5.0,6.624222048547779,1.6242220485477787
1988-07-20,cpi,4,1988-07-01,1989Q3,4.9,3.164399566443765,-1.7356004335562352
1988-07-20,cpi,5,1988-07-01,1989Q4,4.9,4.1287738187626655,-0.7712261812373349
1988-07-20,gdp_price,0,1988-07-01,1988Q3,3.9,4.9944833312649095,1.0944833312649096
1988-07-20,gdp_price,1,1988-07-01,1988Q4,4.1,3.7386706127772618,-0.3613293872227379
1988-07-20,gdp_price,2,1988-07-01,1989Q1,4.5,3.9250963154181977,-0.5749036845818023
1988-07-20,gdp_price,3,1988-07-01,1989Q2,4.4,4.413653055154065,0.013653055154065008
1988-07-20,gdp_price,4,1988-07-01,1989Q3,4.5,3.009550597717392,-1.490449402282608
1988-07-20,gdp_price,5,1988-07-01,1989Q4,4.4,2.7735556339689493,-1.626444366031051
1988-07-20,industrial_production,0,1988-07-01,1988Q3,3.6,1.4902244289339617,-2.1097755710660384
1988-07-20,industrial_production,1,1988-07-01,1988Q4,3.3,2.8400965562221714,-0.45990344377782844
1988-07-20,industrial_production,2,1988-07-01,1989Q1,3.0,1.872051537694697,-1.127948462305303
1988-07-20,industrial_production,3,1988-07-01,1989Q2,2.3,-1.5034442233530454,-3.803444223353045
1988-07-20,industrial_production,4,1988-07-01,1989Q3,1.6,-2.4442069761216434,-4.044206976121643
1988-07-20,industrial_production,5,1988-07-01,1989Q4,1.4,1.5637683877378183,0.16376838773781843
1988-07-20,real_gdp,0,1988-07-01,1988Q3,2.4,2.125209750302459,-0.27479024969754073
1988-07-20,real_gdp,1,1988-07-01,1988Q4,2.5,5.587104405539067,3.0871044055390673
1988-07-20,real_gdp,2,1988-07-01,1989Q1,2.4,4.058268956464417,1.658268956464417
1988-07-20,real_gdp,3,1988-07-01,1989Q2,2.0,2.9904340112270944,0.9904340112270944
1988-07-20,real_gdp,4,1988-07-01,1989Q3,1.5,3.153118781389397,1.6531187813893968
1988-07-20,real_gdp,5,1988-07-01,1989Q4,1.7,1.2158127084984205,-0.48418729150157946
1988-07-20,unrate,0,1988-07-01,1988Q3,5.5,5.466666666666666,-0.0333333333333341
1988-07-20,unrate,1,1988-07-01,1988Q4,5.5,5.333333333333333,-0.16666666666666696
1988-07-20,unrate,2,1988-07-01,1989Q1,5.5,5.2,-0.2999999999999998
1988-07-20,unrate,3,1988-07-01,1989Q2,5.6,5.233333333333333,-0.36666666666666625
1988-07-20,unrate,4,1988-07-01,1989Q3,5.7,5.233333333333333,-0.4666666666666668
1988-07-20,unrate,5,1988-07-01,1989Q4,5.8,5.366666666666667,-0.4333333333333327
1988-08-09,cpi,0,1988-07-01,1988Q3,4.7,4.966574789357625,0.2665747893576249
1988-08-09,cpi,1,1988-07-01,1988Q4,4.8,4.441875929858252,-0.35812407014174763
1988-08-09,cpi,2,1988-07-01,1989Q1,5.0,4.6222196185139675,-0.37778038148603255
1988-08-09,cpi,3,1988-07-01,1989Q2,5.0,6.624222048547779,1.6242220485477787
1988-08-09,cpi,4,1988-07-01,1989Q3,4.9,3.164399566443765,-1.7356004335562352
1988-08-09,cpi,5,1988-07-01,1989Q4,4.9,4.1287738187626655,-0.7712261812373349
1988-08-09,gdp_price,0,1988-07-01,1988Q3,3.9,4.9944833312649095,1.0944833312649096
1988-08-09,gdp_price,1,1988-07-01,1988Q4,4.1,3.7386706127772618,-0.3613293872227379
1988-08-09,gdp_price,2,1988-07-01,1989Q1,4.5,3.9250963154181977,-0.5749036845818023
1988-08-09,gdp_price,3,1988-07-01,1989Q2,4.4,4.413653055154065,0.013653055154065008
1988-08-09,gdp_price,4,1988-07-01,1989Q3,4.5,3.009550597717392,-1.490449402282608
1988-08-09,gdp_price,5,1988-07-01,1989Q4,4.4,2.7735556339689493,-1.626444366031051
1988-08-09,industrial_production,0,1988-07-01,1988Q3,3.6,1.4902244289339617,-2.1097755710660384
1988-08-09,industrial_production,1,1988-07-01,1988Q4,3.3,2.8400965562221714,-0.45990344377782844
1988-08-09,industrial_production,2,1988-07-01,1989Q1,3.0,1.872051537694697,-1.127948462305303
1988-08-09,industrial_production,3,1988-07-01,1989Q2,2.3,-1.5034442233530454,-3.803444223353045
1988-08-09,industrial_production,4,1988-07-01,1989Q3,1.6,-2.4442069761216434,-4.044206976121643
1988-08-09,industrial_production,5,1988-07-01,1989Q4,1.4,1.5637683877378183,0.16376838773781843
1988-08-09,real_gdp,0,1988-07-01,1988Q3,2.4,2.125209750302459,-0.27479024969754073
1988-08-09,real_gdp,1,1988-07-01,1988Q4,2.5,5.587104405539067,3.0871044055390673
1988-08-09,real_gdp,2,1988-07-01,1989Q1,2.4,4.058268956464417,1.658268956464417
1988-08-09,real_gdp,3,1988-07-01,1989Q2,2.0,2.9904340112270944,0.9904340112270944
1988-08-09,real_gdp,4,1988-07-01,1989Q3,1.5,3.153118781389397,1.6531187813893968
1988-08-09,real_gdp,5,1988-07-01,1989Q4,1.7,1.2158127084984205,-0.48418729150157946
1988-08-09,unrate,0,1988-07-01,1988Q3,5.5,5.466666666666666,-0.0333333333333341
1988-08-09,unrate,1,1988-07-01,1988Q4,5.5,5.333333333333333,-0.16666666666666696
1988-08-09,unrate,2,1988-07-01,1989Q1,5.5,5.2,-0.2999999999999998
1988-08-09,unrate,3,1988-07-01,1989Q2,5.6,5.233333333333333,-0.36666666666666625
1988-08-09,unrate,4,1988-07-01,1989Q3,5.7,5.233333333333333,-0.4666666666666668
1988-08-09,unrate,5,1988-07-01,1989Q4,5.8,5.366666666666667,-0.4333333333333327
1988-11-07,cpi,0,1988-10-01,1988Q4,4.8,4.441875929858252,-0.35812407014174763
1988-11-07,cpi,1,1988-10-01,1989Q1,4.9,4.6222196185139675,-0.2777803814860329
1988-11-07,cpi,2,1988-10-01,1989Q2,4.9,6.624222048547779,1.7242220485477784
1988-11-07,cpi,3,1988-10-01,1989Q3,4.8,3.164399566443765,-1.6356004335562346
1988-11-07,cpi,4,1988-10-01,1989Q4,4.8,4.1287738187626655,-0.6712261812373344
1988-11-07,gdp_price,0,1988-10-01,1988Q4,4.2,3.7386706127772618,-0.4613293872227384
1988-11-07,gdp_price,1,1988-10-01,1989Q1,4.4,3.9250963154181977,-0.47490368458180265
1988-11-07,gdp_price,2,1988-10-01,1989Q2,4.5,4.413653055154065,-0.08634694484593464
1988-11-07,gdp_price,3,1988-10-01,1989Q3,4.4,3.009550597717392,-1.3904494022826084
1988-11-07,gdp_price,4,1988-10-01,1989Q4,4.3,2.7735556339689493,-1.5264443660310505
1988-11-07,industrial_production,0,1988-10-01,1988Q4,4.1,2.8400965562221714,-1.2599034437778283
1988-11-07,industrial_production,1,1988-10-01,1989Q1,3.1,1.872051537694697,-1.2279484623053032
1988-11-07,industrial_production,2,1988-10-01,1989Q2,2.6,-1.5034442233530454,-4.103444223353046
1988-11-07,industrial_production,3,1988-10-01,1989Q3,1.7,-2.4442069761216434,-4.144206976121644
1988-11-07,industrial_production,4,1988-10-01,1989Q4,0.8,1.5637683877378183,0.7637683877378183
1988-11-07,real_gdp,0,1988-10-01,1988Q4,2.5,5.587104405539067,3.0871044055390673
1988-11-07,real_gdp,1,1988-10-01,1989Q1,3.4,4.058268956464417,0.6582689564644171
1988-11-07,real_gdp,2,1988-10-01,1989Q2,1.9,2.9904340112270944,1.0904340112270945
1988-11-07,real_gdp,3,1988-10-01,1989Q3,1.3,3.153118781389397,1.8531187813893968
1988-11-07,real_gdp,4,1988-10-01,1989Q4,1.2,1.2158127084984205,0.015812708498420536
1988-11-07,unrate,0,1988-10-01,1988Q4,5.4,5.333333333333333,-0.06666666666666732
1988-11-07,unrate,1,1988-10-01,1989Q1,5.4,5.2,-0.20000000000000018
1988-11-07,unrate,2,1988-10-01,1989Q2,5.4,5.233333333333333,-0.16666666666666696
1988-11-07,unrate,3,1988-10-01,1989Q3,5.5,5.233333333333333,-0.2666666666666666
1988-11-07,unrate,4,1988-10-01,1989Q4,5.7,5.366666666666667,-0.33333333333333304
1988-11-08,cpi,0,1988-10-01,1988Q4,4.8,4.441875929858252,-0.35812407014174763
1988-11-08,cpi,1,1988-10-01,1989Q1,4.9,4.6222196185139675,-0.2777803814860329
1988-11-08,cpi,2,1988-10-01,1989Q2,4.9,6.624222048547779,1.7242220485477784
1988-11-08,cpi,3,1988-10-01,1989Q3,4.8,3.164399566443765,-1.6356004335562346
1988-11-08,cpi,4,1988-10-01,1989Q4,4.8,4.1287738187626655,-0.6712261812373344
1988-11-08,gdp_price,0,1988-10-01,1988Q4,4.2,3.7386706127772618,-0.4613293872227384
1988-11-08,gdp_price,1,1988-10-01,1989Q1,4.4,3.9250963154181977,-0.47490368458180265
1988-11-08,gdp_price,2,1988-10-01,1989Q2,4.5,4.413653055154065,-0.08634694484593464
1988-11-08,gdp_price,3,1988-10-01,1989Q3,4.4,3.009550597717392,-1.3904494022826084
1988-11-08,gdp_price,4,1988-10-01,1989Q4,4.3,2.7735556339689493,-1.5264443660310505
1988-11-08,industrial_production,0,1988-10-01,1988Q4,4.1,2.8400965562221714,-1.2599034437778283
1988-11-08,industrial_production,1,1988-10-01,1989Q1,3.1,1.872051537694697,-1.2279484623053032
1988-11-08,industrial_production,2,1988-10-01,1989Q2,2.6,-1.5034442233530454,-4.103444223353046
1988-11-08,industrial_production,3,1988-10-01,1989Q3,1.7,-2.4442069761216434,-4.144206976121644
1988-11-08,industrial_production,4,1988-10-01,1989Q4,0.8,1.5637683877378183,0.7637683877378183
1988-11-08,real_gdp,0,1988-10-01,1988Q4,2.5,5.587104405539067,3.0871044055390673
1988-11-08,real_gdp,1,1988-10-01,1989Q1,3.4,4.058268956464417,0.6582689564644171
1988-11-08,real_gdp,2,1988-10-01,1989Q2,1.9,2.9904340112270944,1.0904340112270945
1988-11-08,real_gdp,3,1988-10-01,1989Q3,1.3,3.153118781389397,1.8531187813893968
1988-11-08,real_gdp,4,1988-10-01,1989Q4,1.2,1.2158127084984205,0.015812708498420536
1988-11-08,unrate,0,1988-10-01,1988Q4,5.4,5.333333333333333,-0.06666666666666732
1988-11-08,unrate,1,1988-10-01,1989Q1,5.4,5.2,-0.20000000000000018
1988-11-08,unrate,2,1988-10-01,1989Q2,5.4,5.233333333333333,-0.16666666666666696
1988-11-08,unrate,3,1988-10-01,1989Q3,5.5,5.233333333333333,-0.2666666666666666
1988-11-08,unrate,4,1988-10-01,1989Q4,5.7,5.366666666666667,-0.33333333333333304
1989-01-06,cpi,0,1988-12-01,1988Q4,4.6,4.441875929858252,-0.15812407014174745
1989-01-06,cpi,1,1988-12-01,1989Q1,4.6,4.6222196185139675,0.02221961851396781
1989-01-06,cpi,2,1988-12-01,1989Q2,4.7,6.624222048547779,1.9242220485477786
1989-01-06,cpi,3,1988-12-01,1989Q3,4.7,3.164399566443765,-1.535600433556235
1989-01-06,cpi,4,1988-12-01,1989Q4,4.7,4.1287738187626655,-0.5712261812373347
1989-01-06,gdp_price,0,1988-12-01,1988Q4,4.1,3.7386706127772618,-0.3613293872227379
1989-01-06,gdp_price,1,1988-12-01,1989Q1,4.2,3.9250963154181977,-0.2749036845818025
1989-01-06,gdp_price,2,1988-12-01,1989Q2,4.2,4.413653055154065,0.21365305515406519
1989-01-06,gdp_price,3,1988-12-01,1989Q3,4.2,3.009550597717392,-1.1904494022826082
1989-01-06,gdp_price,4,1988-12-01,1989Q4,4.1,2.7735556339689493,-1.3264443660310503
1989-01-06,industrial_production,0,1988-12-01,1988Q4,3.6,2.8400965562221714,-0.7599034437778287
1989-01-06,industrial_production,1,1988-12-01,1989Q1,3.0,1.872051537694697,-1.127948462305303
1989-01-06,industrial_production,2,1988-12-01,1989Q2,2.7,-1.5034442233530454,-4.203444223353046
1989-01-06,industrial_production,3,1988-12-01,1989Q3,1.9,-2.4442069761216434,-4.344206976121644
1989-01-06,industrial_production,4,1988-12-01,1989Q4,1.2,1.5637683877378183,0.3637683877378184
1989-01-06,real_gdp,0,1988-12-01,1988Q4,2.2,5.587104405539067,3.387104405539067
1989-01-06,real_gdp,1,1988-12-01,1989Q1,3.6,4.058268956464417,0.4582689564644169
1989-01-06,real_gdp,2,1988-12-01,1989Q2,2.0,2.9904340112270944,0.9904340112270944
1989-01-06,real_gdp,3,1988-12-01,1989Q3,1.6,3.153118781389397,1.5531187813893967
1989-01-06,real_gdp,4,1988-12-01,1989Q4,1.4,1.2158127084984205,-0.18418729150157942
1989-01-06,unrate,0,1988-12-01,1988Q4,5.4,5.333333333333333,-0.06666666666666732
1989-01-06,unrate,1,1988-12-01,1989Q1,5.4,5.2,-0.20000000000000018
1989-01-06,unrate,2,1988-12-01,1989Q2,5.4,5.233333333333333,-0.16666666666666696
1989-01-06,unrate,3,1988-12-01,1989Q3,5.5,5.233333333333333,-0.2666666666666666
1989-01-06,unrate,4,1988-12-01,1989Q4,5.6,5.366666666666667,-0.2333333333333325
1989-01-09,cpi,0,1988-12-01,1988Q4,4.6,4.441875929858252,-0.15812407014174745
1989-01-09,cpi,1,1988-12-01,1989Q1,4.6,4.6222196185139675,0.02221961851396781
1989-01-09,cpi,2,1988-12-01,1989Q2,4.7,6.624222048547779,1.9242220485477786
1989-01-09,cpi,3,1988-12-01,1989Q3,4.7,3.164399566443765,-1.535600433556235
1989-01-09,cpi,4,1988-12-01,1989Q4,4.7,4.1287738187626655,-0.5712261812373347
1989-01-09,gdp_price,0,1988-12-01,1988Q4,4.1,3.7386706127772618,-0.3613293872227379
1989-01-09,gdp_price,1,1988-12-01,1989Q1,4.2,3.9250963154181977,-0.2749036845818025
1989-01-09,gdp_price,2,1988-12-01,1989Q2,4.2,4.413653055154065,0.21365305515406519
1989-01-09,gdp_price,3,1988-12-01,1989Q3,4.2,3.009550597717392,-1.1904494022826082
1989-01-09,gdp_price,4,1988-12-01,1989Q4,4.1,2.7735556339689493,-1.3264443660310503
1989-01-09,industrial_production,0,1988-12-01,1988Q4,3.6,2.8400965562221714,-0.7599034437778287
1989-01-09,industrial_production,1,1988-12-01,1989Q1,3.0,1.872051537694697,-1.127948462305303
1989-01-09,industrial_production,2,1988-12-01,1989Q2,2.7,-1.5034442233530454,-4.203444223353046
1989-01-09,industrial_production,3,1988-12-01,1989Q3,1.9,-2.4442069761216434,-4.344206976121644
1989-01-09,industrial_production,4,1988-12-01,1989Q4,1.2,1.5637683877378183,0.3637683877378184
1989-01-09,real_gdp,0,1988-12-01,1988Q4,2.2,5.587104405539067,3.387104405539067
1989-01-09,real_gdp,1,1988-12-01,1989Q1,3.6,4.058268956464417,0.4582689564644169
1989-01-09,real_gdp,2,1988-12-01,1989Q2,2.0,2.9904340112270944,0.9904340112270944
1989-01-09,real_gdp,3,1988-12-01,1989Q3,1.6,3.153118781389397,1.5531187813893967
1989-01-09,real_gdp,4,1988-12-01,1989Q4,1.4,1.2158127084984205,-0.18418729150157942
1989-01-09,unrate,0,1988-12-01,1988Q4,5.4,5.333333333333333,-0.06666666666666732
1989-01-09,unrate,1,1988-12-01,1989Q1,5.4,5.2,-0.20000000000000018
1989-01-09,unrate,2,1988-12-01,1989Q2,5.4,5.233333333333333,-0.16666666666666696
1989-01-09,unrate,3,1988-12-01,1989Q3,5.5,5.233333333333333,-0.2666666666666666
1989-01-09,unrate,4,1988-12-01,1989Q4,5.6,5.366666666666667,-0.2333333333333325
1989-01-10,cpi,0,1989-01-01,1989Q1,4.8,4.6222196185139675,-0.17778038148603237
1989-01-10,cpi,1,1989-01-01,1989Q2,4.7,6.624222048547779,1.9242220485477786
1989-01-10,cpi,2,1989-01-01,1989Q3,4.8,3.164399566443765,-1.6356004335562346
1989-01-10,cpi,3,1989-01-01,1989Q4,4.8,4.1287738187626655,-0.6712261812373344
1989-01-10,cpi,4,1989-01-01,1990Q1,4.8,7.06543507578159,2.26543507578159
1989-01-10,cpi,5,1989-01-01,1990Q2,4.7,4.016416990809968,-0.6835830091900323
1989-01-10,gdp_price,0,1989-01-01,1989Q1,4.3,3.9250963154181977,-0.3749036845818021
1989-01-10,gdp_price,1,1989-01-01,1989Q2,4.4,4.413653055154065,0.013653055154065008
1989-01-10,gdp_price,2,1989-01-01,1989Q3,4.4,3.009550597717392,-1.3904494022826084
1989-01-10,gdp_price,3,1989-01-01,1989Q4,4.3,2.7735556339689493,-1.5264443660310505
1989-01-10,gdp_price,4,1989-01-01,1990Q1,4.4,4.4527984296597545,0.05279842965975412
1989-01-10,gdp_price,5,1989-01-01,1990Q2,4.3,4.566483919008868,0.26648391900886814
1989-01-10,industrial_production,0,1989-01-01,1989Q1,3.3,1.872051537694697,-1.427948462305303
1989-01-10,industrial_production,1,1989-01-01,1989Q2,2.6,-1.5034442233530454,-4.103444223353046
1989-01-10,industrial_production,2,1989-01-01,1989Q3,2.0,-2.4442069761216434,-4.444206976121643
1989-01-10,industrial_production,3,1989-01-01,1989Q4,1.2,1.5637683877378183,0.3637683877378184
1989-01-10,industrial_production,4,1989-01-01,1990Q1,1.6,3.0016192384209273,1.4016192384209272
1989-01-10,industrial_production,5,1989-01-01,1990Q2,1.5,2.7749841613382342,1.2749841613382342
1989-01-10,real_gdp,0,1989-01-01,1989Q1,4.3,4.058268956464417,-0.24173104353558283
1989-01-10,real_gdp,1,1989-01-01,1989Q2,2.1,2.9904340112270944,0.8904340112270943
1989-01-10,real_gdp,2,1989-01-01,1989Q3,1.7,3.153118781389397,1.4531187813893969
1989-01-10,real_gdp,3,1989-01-01,1989Q4,1.3,1.2158127084984205,-0.08418729150157955
1989-01-10,real_gdp,4,1989-01-01,1990Q1,1.5,4.287438988065451,2.7874389880654507
1989-01-10,real_gdp,5,1989-01-01,1990Q2,1.7,1.5582211193459372,-0.14177888065406274
1989-01-10,unrate,0,1989-01-01,1989Q1,5.3,5.2,-0.09999999999999964
1989-01-10,unrate,1,1989-01-01,1989Q2,5.3,5.233333333333333,-0.06666666666666643
1989-01-10,unrate,2,1989-01-01,1989Q3,5.4,5.233333333333333,-0.16666666666666696
1989-01-10,unrate,3,1989-01-01,1989Q4,5.5,5.366666666666667,-0.13333333333333286
1989-01-10,unrate,4,1989-01-01,1990Q1,5.66,5.3,-0.3600000000000003
1989-01-10,unrate,5,1989-01-01,1990Q2,5.6,5.333333333333333,-0.2666666666666666
1989-02-14,cpi,0,1989-02-01,1989Q1,4.6,4.6222196185139675,0.02221961851396781
1989-02-14,cpi,1,1989-02-01,1989Q2,4.7,6.624222048547779,1.9242220485477786
1989-02-14,cpi,2,1989-02-01,1989Q3,4.8,3.164399566443765,-1.6356004335562346
1989-02-14,cpi,3,1989-02-01,1989Q4,4.8,4.1287738187626655,-0.6712261812373344
1989-02-14,cpi,4,1989-02-01,1990Q1,4.8,7.06543507578159,2.26543507578159
1989-02-14,cpi,5,1989-02-01,1990Q2,4.7,4.016416990809968,-0.6835830091900323
1989-02-14,gdp_price,0,1989-02-01,1989Q1,4.1,3.9250963154181977,-0.17490368458180194
1989-02-14,gdp_price,1,1989-02-01,1989Q2,4.4,4.413653055154065,0.013653055154065008
1989-02-14,gdp_price,2,1989-02-01,1989Q3,4.4,3.009550597717392,-1.3904494022826084
1989-02-14,gdp_price,3,1989-02-01,1989Q4,4.3,2.7735556339689493,-1.5264443660310505
1989-02-14,gdp_price,4,1989-02-01,1990Q1,4.4,4.4527984296597545,0.05279842965975412
1989-02-14,gdp_price,5,1989-02-01,1990Q2,4.4,4.566483919008868,0.1664839190088676
1989-02-14,industrial_production,0,1989-02-01,1989Q1,3.4,1.872051537694697,-1.527948462305303
1989-02-14,industrial_production,1,1989-02-01,1989Q2,2.6,-1.5034442233530454,-4.103444223353046
1989-02-14,industrial_production,2,1989-02-01,1989Q3,2.0,-2.4442069761216434,-4.444206976121643
1989-02-14,industrial_production,3,1989-02-01,1989Q4,1.2,1.5637683877378183,0.3637683877378184
1989-02-14,industrial_production,4,1989-02-01,1990Q1,1.6,3.0016192384209273,1.4016192384209272
1989-02-14,industrial_production,5,1989-02-01,1990Q2,1.4,2.7749841613382342,1.3749841613382343
1989-02-14,real_gdp,0,1989-02-01,1989Q1,4.6,4.058268956464417,-0.5417310435355827
1989-02-14,real_gdp,1,1989-02-01,1989Q2,2.1,2.9904340112270944,0.8904340112270943
